,index,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Source,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Category_0,Item_Category_1,Item_Category_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
11933,3410,FDJ33,124.87299999999999,2001.554929113923,Snack Foods,124.87299999999999,8.895,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11934,3411,FDP07,196.011,5329.314724444443,Fruits and Vegetables,196.011,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11935,3412,DRE01,241.2512,3583.0027000000005,Soft Drinks,241.2512,10.1,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11936,3413,FDU36,99.9384,1559.3429752688166,Baking Goods,99.9384,6.15,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11937,3414,FDL28,228.6668,3583.0027000000005,Frozen Foods,228.6668,10.0,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11938,3415,NCX53,141.2154,2309.2007980000008,Health and Hygiene,141.2154,20.1,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11939,3416,FDZ39,103.699,1784.4287381818183,Meat,103.699,19.7,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11940,3417,NCP42,195.3478,3223.075949726775,Household,195.3478,8.51,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11941,3418,FDJ14,81.296,1285.9048144000003,Canned,81.296,10.3,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11942,3419,FDK04,55.3588,842.2509434554978,Frozen Foods,55.3588,7.36,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11943,3420,NCC19,194.582,3223.075949726775,Household,194.582,6.57,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11944,3421,FDS09,51.7008,699.7819098039218,Snack Foods,51.7008,8.895,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11945,3422,FDZ02,99.6726,1559.3429752688166,Dairy,99.6726,6.905,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11946,3423,FDD35,121.344,1752.2524399999998,Starchy Foods,121.344,12.15,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11947,3424,NCY42,144.14700000000002,2490.5268867052027,Household,144.14700000000002,6.38,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11948,3425,FDB05,246.9776,3583.0027000000005,Frozen Foods,246.9776,5.155,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11949,3426,FDF20,195.2768,3223.075949726775,Fruits and Vegetables,195.2768,12.85,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11950,3427,NCO41,97.3384,1372.688490740741,Health and Hygiene,97.3384,12.5,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11951,3428,FDC40,79.4986,2517.882088484848,Dairy,79.4986,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11952,3429,FDV58,197.4452,2880.9695613636377,Snack Foods,197.4452,20.85,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11953,3430,FDZ57,129.5994,1827.8328454545444,Snack Foods,129.5994,10.0,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11954,3431,DRM35,179.4344,2588.5638200000017,Hard Drinks,179.4344,9.695,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11955,3432,DRN36,94.2752,1372.688490740741,Soft Drinks,94.2752,15.2,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11956,3433,FDQ13,84.0908,1285.9048144000003,Canned,84.0908,11.1,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11957,3434,DRO35,115.4492,281.4820818181818,Hard Drinks,115.4492,13.85,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11958,3435,NCD43,104.3964,1654.4898417391307,Household,104.3964,8.85,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11959,3436,FDA51,114.2518,1752.2524399999998,Dairy,114.2518,8.05,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11960,3437,NCX17,232.93,6280.89088,Health and Hygiene,232.93,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
11961,3438,NCZ17,39.4506,677.1027476190472,Health and Hygiene,39.4506,12.15,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11962,3439,FDR11,159.6578,4117.317712631578,Breads,159.6578,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11963,3440,FDW34,242.917,3583.0027000000005,Snack Foods,242.917,9.6,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11964,3441,FDN50,92.712,1460.7407669724769,Canned,92.712,16.85,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11965,3442,FDS09,50.2008,699.7819098039218,Snack Foods,50.2008,8.895,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11966,3443,FDS48,150.9708,2232.84702184874,Baking Goods,150.9708,15.15,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11967,3444,FDL44,162.8894,2453.7477006993004,Fruits and Vegetables,162.8894,18.25,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11968,3445,DRF48,187.5898,3223.075949726775,Soft Drinks,187.5898,5.73,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11969,3446,FDA14,147.876,2232.84702184874,Dairy,147.876,16.1,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11970,3447,NCD30,96.5726,1559.3429752688166,Household,96.5726,19.7,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11971,3448,FDI16,51.56399999999999,699.7819098039218,Frozen Foods,51.56399999999999,14.0,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11972,3449,NCG06,258.5646,4506.845892156862,Household,258.5646,16.35,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11973,3450,DRZ24,120.444,2210.5219801801795,Soft Drinks,120.444,7.535,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11974,3451,NCS17,95.0436,1559.3429752688166,Health and Hygiene,95.0436,18.6,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11975,3452,FDB37,241.1538,3290.20735882353,Baking Goods,241.1538,20.25,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11976,3453,FDE10,130.0626,2001.554929113923,Snack Foods,130.0626,6.67,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11977,3454,FDC57,191.68200000000002,2880.9695613636377,Fruits and Vegetables,191.68200000000002,20.1,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11978,3455,FDM12,187.9214,3223.075949726775,Baking Goods,187.9214,16.7,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11979,3456,FDE24,140.4812,2309.2007980000008,Baking Goods,140.4812,14.85,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11980,3457,FDW22,219.7114,3583.0027000000005,Snack Foods,219.7114,9.695,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11981,3458,DRD01,53.3614,1378.2631852760742,Soft Drinks,53.3614,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
11982,3459,NCZ18,253.8698,6280.89088,Household,253.8698,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
11983,3460,FDN49,40.948,677.1027476190472,Breakfast,40.948,17.25,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11984,3461,FDR22,113.1544,1922.149381714286,Snack Foods,113.1544,19.35,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11985,3462,FDV08,43.6454,92.67548155339807,Fruits and Vegetables,43.6454,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11986,3463,FDY39,185.3608,3389.226979354838,Meat,185.3608,5.305,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11987,3464,FDV36,125.70200000000001,2177.3578406779666,Baking Goods,125.70200000000001,18.7,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11988,3465,FDO60,45.1086,699.7819098039218,Baking Goods,45.1086,20.0,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11989,3466,FDU04,122.3414,3242.0620715328487,Frozen Foods,122.3414,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11990,3467,FDR20,46.7744,1378.2631852760742,Fruits and Vegetables,46.7744,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
11991,3468,FDW19,110.45700000000001,281.4820818181818,Fruits and Vegetables,110.45700000000001,12.792854228644991,1985,OUT019,test,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11992,3469,FDU40,194.2478,2880.9695613636377,Frozen Foods,194.2478,20.85,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11993,3470,FDK15,97.6042,1559.3429752688166,Meat,97.6042,10.8,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11994,3471,DRF15,151.834,2453.7477006993004,Dairy,151.834,18.35,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11995,3472,FDQ25,173.6422,2588.5638200000017,Canned,173.6422,8.63,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11996,3473,FDI48,52.7666,165.91858165137612,Baking Goods,52.7666,12.792854228644991,1985,OUT019,test,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11997,3474,FDS49,77.0644,1412.1562050420168,Canned,77.0644,9.0,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11998,3475,FDV22,157.863,2926.514496045199,Snack Foods,157.863,14.85,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11999,3476,NCV42,109.3228,1879.05405,Household,109.3228,6.26,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12000,3477,FDX26,184.3292,3389.226979354838,Dairy,184.3292,17.7,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12001,3478,FDI33,89.8146,1385.9825439999995,Snack Foods,89.8146,16.5,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12002,3479,FDZ14,121.0756,2210.5219801801795,Dairy,121.0756,7.71,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12003,3480,FDG10,56.3588,842.2509434554978,Snack Foods,56.3588,6.63,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12004,3481,FDM38,50.7982,699.7819098039218,Canned,50.7982,5.885,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12005,3482,FDG26,256.033,6280.89088,Canned,256.033,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12006,3483,FDH46,101.6332,1879.05405,Snack Foods,101.6332,6.935,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12007,3484,FDN13,99.9358,1372.688490740741,Breakfast,99.9358,18.6,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12008,3485,FDU57,149.7708,2490.5268867052027,Snack Foods,149.7708,8.27,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12009,3486,NCI06,179.666,2588.5638200000017,Household,179.666,11.3,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12010,3487,FDM38,52.6982,842.2509434554978,Canned,52.6982,5.885,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12011,3488,NCG42,128.931,281.4820818181818,Household,128.931,19.2,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12012,3489,FDL39,180.0318,2588.5638200000017,Dairy,180.0318,16.1,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12013,3490,FDT31,190.9872,482.69954262295056,Fruits and Vegetables,190.9872,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12014,3491,FDV59,217.0166,3290.20735882353,Breads,217.0166,13.35,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12015,3492,FDB49,100.5384,1879.05405,Baking Goods,100.5384,8.3,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12016,3493,FDD58,101.37,1879.05405,Snack Foods,101.37,7.76,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12017,3494,DRN59,45.306000000000004,699.7819098039218,Hard Drinks,45.306000000000004,15.0,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12018,3495,FDX48,153.3656,2926.514496045199,Baking Goods,153.3656,17.75,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12019,3496,FDQ11,255.1988,4034.8005631578935,Breads,255.1988,5.695,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12020,3497,FDY12,52.5008,842.2509434554978,Baking Goods,52.5008,9.8,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12021,3498,FDQ11,256.4988,4133.318104761905,Breads,256.4988,5.695,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12022,3499,DRI11,115.9834,1922.149381714286,Hard Drinks,115.9834,8.26,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12023,3500,FDY32,163.221,4117.317712631578,Fruits and Vegetables,163.221,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12024,3501,FDS51,60.5194,937.7102075471696,Meat,60.5194,13.35,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12025,3502,FDR19,144.2102,346.89728372093043,Fruits and Vegetables,144.2102,13.5,1998,OUT010,test,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12026,3503,DRB13,189.753,3223.075949726775,Soft Drinks,189.753,6.115,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12027,3504,FDS21,62.4194,937.7102075471696,Snack Foods,62.4194,19.85,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12028,3505,FDQ40,176.0712,2588.5638200000017,Frozen Foods,176.0712,11.1,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12029,3506,NCE55,176.137,2588.5638200000017,Household,176.137,8.92,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12030,3507,FDX43,165.25,4117.317712631578,Fruits and Vegetables,165.25,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12031,3508,FDS12,125.7362,2001.554929113923,Baking Goods,125.7362,9.1,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12032,3509,DRK01,94.6436,2517.882088484848,Soft Drinks,94.6436,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
12033,3510,FDN25,55.3588,842.2509434554978,Breakfast,55.3588,7.895,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12034,3511,FDB60,195.0136,3223.075949726775,Baking Goods,195.0136,9.3,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12035,3512,FDQ13,83.5908,1285.9048144000003,Canned,83.5908,11.1,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12036,3513,DRK13,196.8084,3223.075949726775,Soft Drinks,196.8084,11.8,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12037,3514,DRF25,35.419000000000004,507.04640366972484,Soft Drinks,35.419000000000004,9.0,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12038,3515,NCD42,39.2506,92.67548155339807,Health and Hygiene,39.2506,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12039,3516,FDW25,84.7224,1412.1562050420168,Canned,84.7224,5.175,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12040,3517,NCV29,179.4686,5329.314724444443,Health and Hygiene,179.4686,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
12041,3518,NCK42,214.3192,3583.0027000000005,Household,214.3192,7.475,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12042,3519,DRJ13,158.4578,4117.317712631578,Soft Drinks,158.4578,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
12043,3520,DRD15,232.4642,3583.0027000000005,Dairy,232.4642,10.6,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12044,3521,FDM27,156.3946,2926.514496045199,Meat,156.3946,12.35,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12045,3522,FDZ50,184.5608,3389.226979354838,Dairy,184.5608,12.8,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12046,3523,FDC04,242.4854,3290.20735882353,Dairy,242.4854,15.6,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12047,3524,FDF50,195.9768,3223.075949726775,Canned,195.9768,4.905,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12048,3525,FDP15,257.733,4133.318104761905,Meat,257.733,15.2,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12049,3526,FDK46,258.962,4506.845892156862,Snack Foods,258.962,9.6,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12050,3527,FDZ56,168.9474,2232.84702184874,Fruits and Vegetables,168.9474,16.25,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12051,3528,FDY60,143.5128,2309.2007980000008,Baking Goods,143.5128,10.5,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12052,3529,FDB10,236.859,3583.0027000000005,Snack Foods,236.859,10.0,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12053,3530,FDR57,155.5288,2222.671282258065,Snack Foods,155.5288,5.675,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12054,3531,FDU58,186.9898,3223.075949726775,Snack Foods,186.9898,6.61,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12055,3532,FDH02,88.7488,1412.1562050420168,Canned,88.7488,7.27,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12056,3533,FDP48,182.295,3389.226979354838,Baking Goods,182.295,7.52,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12057,3534,FDI46,251.9724,4506.845892156862,Snack Foods,251.9724,9.5,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12058,3535,FDW56,193.1162,3223.075949726775,Fruits and Vegetables,193.1162,7.68,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12059,3536,NCM19,111.8202,281.4820818181818,Others,111.8202,12.65,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12060,3537,FDS50,221.2114,5329.314724444443,Dairy,221.2114,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12061,3538,FDK24,44.4744,507.04640366972484,Baking Goods,44.4744,9.195,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12062,3539,FDO36,180.56599999999997,2880.9695613636377,Baking Goods,180.56599999999997,19.7,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12063,3540,FDK45,114.786,3242.0620715328487,Seafood,114.786,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12064,3541,NCL05,44.376999999999995,677.1027476190472,Health and Hygiene,44.376999999999995,19.6,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12065,3542,FDL32,113.2544,1752.2524399999998,Fruits and Vegetables,113.2544,15.7,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12066,3543,FDA28,126.0362,2177.3578406779666,Frozen Foods,126.0362,16.1,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12067,3544,FDY36,74.538,1105.4514228187923,Baking Goods,74.538,12.3,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
